NU_INSCRICAO,NU_NOTA_MT
d54dec655efe753f1e715ff5ff416637369e00d0,441.00832861633614
17ab920587eb707f4203be5ff472f66b2c53d923,533.3787293963612
44b612b18d7f2cdce190f2fb34d8a69dabdd0059,483.76285624796225
,517.3715979719084
27f82ae88fdea2909c87d075b92b7d39a42f8958,464.62693895926134
,481.97865595272395
34333ed47110024961ff7a95cc92900ab6fbdd33,484.8647617522316
e43b3be95a5a9179c73e5b5fa0e56a3df1603c77,514.66828697089
4d488d7073ac347275200ae32a51711bcd02afdc,473.7499236359315
d311e97d7f0d58ad6989d84724823655565d71a7,516.1165638538681
ac0d980a0c34e3a4aadb587145cfc061ffe18481,385.33806314751416
ff63156e45c659f10e1353c75610a3d4d1d5ab18,416.3040791448079
,502.2035384146234
e50b29c963b6d69b0e61968b6258f32abbb7f294,467.16766910173277
a13340ac17856d0142d2ae499938d89891e8b019,591.7795523489649
c812369981a0fe8c2c188ce5ece4a3e09e9d4039,421.911593746758
ddae524a901986af95a6f968911f4fe10a1314b0,421.289005421635
,668.2289866399897
,405.68866347184337
085204a06b7e7733d436301b4e205e67912350a2,434.6984329266987
83797d1bf8140346397218425aef1b72c0976645,441.68398497927194
a05e81a0c237e756cfd95a9d46c7190e17bca596,519.520703895219
51a9cc25fc70bc7c41392f6e87b34112d5eab471,445.96114567447563
d0090b05a2653447578c8a82000c8a0d48175670,583.0467835835841
56c985d1dde932b77969703cecd82ad30fe42914,480.02610172433276
193d6e2ffd9eef392ec716659fdc23fac1d33116,484.64773309531324
71edcb6d78fbeb0509dab5efc8829fd557014af7,404.7420555521546
bb4ec0a4a66bea29328f27b05364af97a510cee0,547.6075947640865
8e6c319400800b218957a303350718efb973ea9c,478.025958036403
,626.6597719367351
,504.0086407608123
,467.1082176078715
,481.3182103079573
62ff4567eed9dbbc77520b29825c43acb97c4bfd,413.36012789130234
76f4bd882da18961986d93e1bdfe2a2762e72af2,499.9308177237429
,689.0947947483379
6a116bac93936e67788904c666d69fed02a72a0e,536.9886578635961
551d242608cca916b68554dd52926ac1fe622122,425.72285878922736
,484.4265386544301
6aa3e17c6bc83770c3d592e90f353c4be9fc0351,478.8039967514233
,415.8555782676252
,522.3078557030118
dfcec8071e189e24919822f22287ef0a0bc81386,459.46522572843975
88e671d571a8db540f7ce8724a5b841d8dcbfecc,591.0965252769579
7ee531e6fbb5ba260c3e4a0d428d55d503113e4b,470.3331099216709
d707bb21ea251e17f041c5ea8023aad7a24396fd,401.76456441194324
ef45345bb0b4a09db3155554390d1e2557609f42,513.0055442350431
8f0333d18936dba93abae9516251762a690a76d2,421.6435583788549
,563.2590822647562
,440.02266020710795
b9f47d6949e5ba59c957e1e00fd80585f50293e8,503.8375840197106
,512.3917231826503
4bacc9a0f16d3241892e0b898da16ff2b7ec6930,585.3718077438214
505b45f607e646d9e390d32c3c11d4395a14b409,459.66253687908227
6c02912f351de7a84dcbc68aa622520ef2c40f0b,559.8398714632455
,457.97855671138745
,414.3805917455939
54276226cd7702d18400870b3962b2ce4b20d175,468.8740829048855
9efc17958d1537e4f9208def7247264edd30cee7,551.7237246667178
a70a0c34d7b25af69134c15cd03b4e517c888b4b,458.5430876879701
8bc2e5e17c24713e2160cf694cb7beb794cd704f,511.0906352328072
c783511b0d8f3c4979b925ef479b06a2d18684d3,400.3294330735723
,415.3635492757419
9f62bf62797fd75c90c77d288cf4fcf0d5b60bc9,412.3385928682184
0cee37077eb6a423d052323ea0deecebd51652f8,441.25143624129066
,443.5428715939643
,439.7506641241383
19c25266ec728a33a700f7cebc55f1448c370dbb,502.9934990273912
,458.6439127214238
c5531d2aa3fd138c8299965f439e41b537f651be,481.0826327633389
bef153124bfcc2ea04c1a5c6600dcabe1a706e95,605.8685980221821
,460.52785077755533
911882553e7600785185458e060737fc743906c6,643.0464712232515
,503.6604519633586
,426.1167782587387
79315b89adb4e53276af59042771ceb81447020b,573.0324072029498
40515e4d7e55b8b0c5d9e59c97270735d94629a2,437.18572767214084
f9e5ded4a55baba43219704c50f4951176ae5f86,429.65744851697775
78f0e8c308b8b48c6c1a537070647da6f5740177,431.45428472528573
02c111e501fd009c58948226c189da8000b6fc70,407.6524537959978
64b4038332016bb152a9b00df056f5729818e21f,473.9990095206935
38ae8c3d97f3d32957fbc666bf9ae82dc785ba04,559.4168139755149
5c378b023c3836ce7110247108b52a8e954d598f,422.21477732976916
,595.5532705397268
a4fdf2c550ee57562833e8bea6ef573283e2f322,539.8749740177445
41f00df481bbaa9a288fc8d83ebe024d1ed1176e,453.70675281511376
3a7a864b97d0b6ccf58c6b995100a3a6b0ec94e3,510.3508322890036
859a7c3966999ba2d1fc4ed84e2fe4470b8cf795,465.48872247227615
e71aabde890247e81e5a8be5f620cc9c0d0ccdee,476.8971601100419
568c7baa099d6c9183ec4cb664bffbdc984a50c5,466.58054879914476
,487.02608502734057
b3efbaf38594d11da966cdf6867dedb2c0678db8,447.93793552383033
2dd3dd83210e8f80016107dc4face5ea65596f1b,469.32893994333637
f2ea0e27d9b9ce79c4da6d45791961feb1eda1ba,597.5512490055166
834dbfc0f334a9f715cb93673aa16f0c6a1d2c08,465.68643512359574
8925301dd87421e7c9e4eb2b35f5aab4de77fb1e,509.2842042400337
b0b5d64b5b3abcd1341741d6a335a34938934160,602.2792420979522
,439.19804968897165
704fb62bd0b6566f9dde47a1474323f5c0696c28,488.7685039146403
,400.2479756693775
1089167bde18f546a38bf32e537d0532d2eb6115,480.8406236496274
19e22e9c8981169ddad3e56e68bc150a43f7a950,477.4652783702199
,476.42767451118215
9ae5b1b7578f527337aca1c61cbc9e3221dbe6b6,471.5734104852574
e70776594f34315ec283b3c808440351850df0a8,468.711937129892
6c48ad600a8846f96fe841e70b29e8526027957c,455.51122768790555
,392.50324944691124
b74495dc73b8170e08569f50c37ef54f06cf5457,446.85958336836734
f4884b8499d061014beab58fc163df48c2c884fb,533.1408342187259
c60b5edc405d33d60582ba9939bfb23b2b25b583,442.80784624503724
275dbf5782d8cb4d2b444ef0a80782d9edef9307,453.42567848204504
664d87f57ae3dbeef8615f9d75471b4d41806ce5,565.6621780987061
fcbb70ca92286a3f10f6bb090135b4a5adbc3f11,435.604448595931
8a4391abc79c64a13e60c6aaeaf2e8e494d3aea4,536.7214616539587
6faaaa082369061d6b6a99e1d3ad05736a7c34ed,465.9520732824903
5c7fae8660523d891ca0136a22cdfc9e3f2d9a0c,491.6440681565255
16be20b88a8268b954347612af7ab37636359355,468.3981493942199
0afec8105321cc0f9a0324bfc8412407aeb0b393,386.6251170717484
eef7db7d8b77abe94e29524778a1aa8ff76df781,411.138590620013
8bbd77d56ec15ba40e5ac404c0bc94869ec363cf,523.9609624309485
c345a8209383cc6f3ece2e7c40dc0f4091420b39,639.8064651630096
a509da1742da36cc89290f268031173d6c02dc63,441.9215132533184
eee31941c9a15ef27896aa58eb1e86cb52740dc5,474.29460953752886
0fcd8afefcf47d60b9fb87b7521cadf8ced9be57,463.65825627735734
d433e6e4eca847b81f68148f22ba6304a1350c70,531.2042705947952
,553.5774102516855
,560.1726776146303
,440.2033391728901
1a476aa7e8ab945d9f2c3bdf6dd5c6b7d6da4505,409.78817424259586
bd5d26e62cd45b5ce64868e1beab4778d709fc64,384.40999111749875
87ebc93894abd910eab0ebb1910c974c21468d12,493.0787056117237
c262a749861b72aa3c15f3afc4059d196e3067f0,532.6024798161425
ca1a2641c7176e90d72daaf11be5736933644641,525.0398364736963
486eb8747ea4f246bc82e9df7508909e9723facf,507.9866089074182
5b5b113b2598a9b93ccce2777256dd0c6f080145,517.0969743227474
,392.8308665463924
,709.2902159197608
4bb1c7999ea707d5631d3aef3a80177c4adbd4e8,445.67326158800347
,409.21091523026814
,617.0269551678998
aefe10e88b12c2db5e2c4042ec84d542afa34436,528.6055849013889
,510.5604142940022
b5c4d4cdb7181da0e31484c1643ace6ea9b9ccb7,589.0003234654558
,501.0835578568589
82f87f999ef9eb885376eb293c98e0d24c1c0775,461.73819615794474
ee671c65a415061b593dcdb6dfb69fdd3f0f3949,448.09961633062073
88c869a5bb6c1f4e707fb69493e05a22dd92114c,444.4676528974178
8c9da57e0c252738518df22422079bd0e9532ddc,555.6378219126057
a02d6a43329d2e80023cf23da55028036280c246,448.99309111960895
414195dc869c8936aabfd92e01dcccf05b5286c4,450.5464134847591
,397.1474736870646
bf1729d377b6b22a3136785945ddaed39871db12,504.03136985166395
f6479bca2217f6dda8957b89a8b52527c921c89c,449.0316053094
,509.0005902531236
,443.82000443646746
1564df692d0a64c7dc1587cb6ecf5e973143b102,520.5720181026185
,457.19188202400295
66374f3a36a6304383a3aed56d7b8d38edb872a7,454.20623377032064
968113765be995587d313248ca74216603daac3e,504.9711592993196
52699793d55f39152ffc16d30cb0b732face85e2,432.2431105361472
,486.3676845294802
c7822ff4e20895ca953fb3fe71b6ad4078b6281b,546.2660118453034
10c86fae9c84a9f8ac0e5b6f1b872b2e97928b8d,501.8157109727657
c80548ba80dc06fe7f952b6d46a541477d0ec65b,571.2962004154157
4aa241d9be745d5e47e3a8a0c1d606c9878a91df,492.43907506328947
873db9c4af614a98c8177a08dc9dbc8391e2a5cc,613.6918715553725
03a871e40ccef4f1d570b9cf27afb27ab6d1f35a,412.45087466699147
5ea6829f84323da79bcc652c24a82e2374af1a98,442.4581705208118
33e69bb3800fd41adb461fb6b2247145345634c1,444.0635846278022
59635391444e7d9e0b8521e30e01f8926fe28204,436.8023917055636
d932d1f79cc2f378bb062e12e4b20a8a59bc63d8,527.055319674721
559672741efc90bf174f3cd83609d9de577e0dea,447.1801404706465
,465.55511992732056
556802f575493ba712ede7a5f9659201f60c5043,409.1468633224782
7aee63d569743515ffe766e3feacef8ad7714270,523.8642845995934
cfd0bc5f5968e253b16d7a48a39328b7d143efa6,563.7608076509891
96a358cc3423af4a6d6c0798a1d11b863367a612,509.5089727397514
e7cfbcd18b8d3896bbe80fa618467f11c1e5c119,486.01412152035533
a49b010075be6ea1fbe200b3a4482f8db22935bb,539.485711626472
aa783515ff738d23f6adae631cbf51ab58fae5b7,411.85113802551575
,529.1381678688069
c3705ddc7fa0f7a6c52e847cecc626ed1c29e52d,434.2489114375572
510862ea3b620d1546ec1de5bd0747e9814c03b1,470.49179140301516
5465919b4d336bbe836eff75f4b5938eafdb863f,487.3168130921285
,402.11173182788195
,450.3469438835873
,378.04026916795533
,586.6154076615894
,594.8842828982305
,446.9623637447861
,462.1599519662255
,576.7148791259222
171b73d1f977fa036496f24235246fe1d4b908b1,444.46388533246864
,514.4523711182886
36cbe0bcd7f87dcdf90dd80aeb0c329750494aa0,411.6850489262867
,503.17762770160954
0a7114f2651f9950f6b26403af84850cdfa6952e,470.8217012787138
2e4aa161f3b3cfc370ef03b4bdeb200e4fe23d65,578.4107038682097
,490.4410325381498
,550.5979572843398
,413.752531545197
a1566334143f4bdfe6c9dbb7e9d081ba11cacd14,451.41142473448184
17588b6e96d3879ea23c2ca570e0836cd993ee07,397.54397431267574
dcc85bf9eef117aaa1c1de4619d9f2f52efd7b68,430.9754223640708
c5baf118bd7fba6fe5b151a3808e0a086a70a612,541.6130175495044
,479.32668836791737
,397.03501923168415
77afc294bc91231448719e84c2172a01a8b14de6,405.84430076479146
,463.4933724292323
,505.99775208078967
f42ba849a8b102e802c1d4eb6471114bdf2c92ca,457.46705687761795
0e0f3edd6942644821f3a524324257f3a073ca2a,533.6872234128431
23e0b51ae405dcfdbf9b9916f9e55de4e3db6aff,417.2199806837867
f276df735911779a1ff5d835bcaf6d214d3effcb,419.5727789162683
20b09a8ae57394e6cad0a2dbe1e436fb41430166,452.4604742280361
298bcba6ae69f6f7d31a68dfce32acd5b1420b65,403.6497322246318
6caf3bb3d3d47b7e0f94d38d2a9df42983baea52,527.5650779633245
f948ef2230e786ef593c7c4a86e47620453ae8cc,553.8598355899658
eeecb5149ff0cbf59351b2a42b5d71814fee6158,502.3142359578109
ac2e0816e652cf5260cb45260a9db9a29833b15a,496.21075641202617
,466.3542027525466
1a9819a1016e7e93f904c44fc6941801552e27fb,471.06635917291135
2a13cec7699aceeeddef567b3cf896c1e9365cab,483.61998207250684
62ec1107cb4bd781ac13c6e4e7a0e44f27f316ee,422.88052324292147
a3d09f8b1233436ca38409f8c2127f3a57049cb3,440.0371141484147
2a289379a56b3fccb4f825808cb8cb62e3464de4,553.0801379427409
14a62b2ff36bc2ba66fcb6b4a2401359866b1435,548.1615097660234
f1f40995a03ec646ede76673c4058d4286ee5d86,464.2989977847065
ea4d2f256b094b4414574ea67320c3e2204fac10,486.43891228487246
205142cfb5053b476483020f0128e68d0ff66a4f,451.600386553691
974537a130b3e5947e0d114c2624859b10affa6e,455.72932859251426
511409d7b89bbdc33908a9f7d8a88281725d30f7,402.06834187331214
2fffc2354ce66a2749250070ce91113dfb3d29eb,739.6023591782279
8ae80d6ac3e2828514467c5b6388ea1619ef001c,537.0529173928326
,454.12771198141763
f5187e928a06df7f5893dad371d369addd05a751,439.55842631792154
e366080005222df476c35a67b0e008005e41916b,521.0442448677334
,480.12409337875954
,468.2972862483583
4eddf63f1894597b6fccb444d0b3af2fda07408f,523.6427247483086
98ed70e91cd47bada7c7e04874e67081b9c0a0fb,493.05934065734067
49350b0634798bde6649569eca496786e5d1bce7,462.19365296880176
e046ad101fdafcc2bff2938bc966371938895165,653.2316188124746
,479.5723817040432
722d97009100f6a48bafc0d06bf27c4df3d9d0c3,616.341621151862
,461.82338375732996
9b674f2aa793e02aa4cc1014cdf367ecb60b3553,469.00374809421305
803162024415686a9cdd15cbce5ab265be727de1,548.8011297207613
18c31ee038a03d960fff336e75fda48d49c13152,624.7009370232905
2f4d0ba8b7960ef522a09e027c2e6b6205497075,496.99874556983974
,454.24018154279577
,498.88200962069345
dd97e0ca3de4a5b8a02e78270b75ca0ebe203ebb,465.01405125888266
1e6a6af52a2b0f254f198fc26312b8c47261aeba,492.9244872965727
188cde61038965b9bc1c874f7d81f3fd7c3815f0,390.9780456674065
6a2aa4caed6c6be94439dcd364528079b131287a,478.83101426553617
c02439fcc09f72a19a3bd4e42ef9abad23b96f5a,511.3407179352329
,454.15918429019604
12357b2bb019bf1694ffe33a3218bd3bd54c45cd,418.17462293968504
,491.6037387992137
,387.73667883194605
75b7f61b22b17fdcc865fe1a75238f4090f25d7d,437.7383945571121
92d49b237a1812dc06948114e9d1ed2ef1b46768,467.42039454304046
7a48ae2165b2829894c952ab60838a7af20168e0,464.32668097448186
1ad51bbf7c21c610b0ac548d521f32e674fb524f,542.317152566495
,426.55199420187705
835ce6032947fb96ecde73b33b6caf66ae4e556d,435.9017147779848
0d5812d99dfb4e0ed04dfd964ecaadc8ac088468,590.3724724097791
425f9cc3da2ba9f7456741f422840246688bbda8,472.23790765696447
b6e88ccc0391dece267c4d9b48c44490903b46b4,482.11572278697906
d7629981932ce24db6a7b5b517fb45a596617b38,447.92801738275557
310c3f8dd45384575fa7e50214be3bdef8544d34,434.4938611848582
53d44c22cf452cc8853c229cf25fa07a2abf1f28,437.33236283487315
13eccb901c037133fe76ecbbed58904572ff2775,470.3893457937287
,472.59431033805987
,456.90752784393703
abc18711518dabe7e3a5b7baa7de479630772981,456.29802748881235
,643.0684538615593
11c7926b1b620266e2bc1fb8eaa0197f3f9bf9ac,580.0450740324286
86c838eb84d6b2b11398ebf5a2e4702e1abac79d,375.63169412216496
,415.1032477497877
cfacab7dac22d85fa964377ea32b4be78a3b648e,458.51394152402645
,532.5590296904317
dafda14a14ae17b06457a9c751ca709641fa2a43,443.9430791537138
e254342fabb9a77fb9d3e975a61a3e30928adfda,431.2897673100018
,423.4922713110207
,456.16633833736626
2983370b79c09bf78418e4335e0884bb926a5fb0,464.7998291023648
0807d301b8c5484c9bace1f909f1e76b8656c91e,549.3556320080843
4816f04ccbaa1e4b65de8f216a428e1a35cec252,549.2451581766713
00ad5d5600298c70d3a4511ef2e84a483bb22c86,507.2896297424724
7b807ff1f62f5e196af28f0b495c359dccba903e,434.5845851337216
3827e819a620d8f9a085c22cea412b1865aed0c7,554.755642663311
8f8c6bc5499c24cda37005caa310b7207d7801ed,545.8846642289251
5d26e9941bde49a3523668999ea53f4cd6d7c9e6,540.861695781214
da2d48a8443b76c28d3073a76005e912d2e152b4,435.8732628230693
3e5fa0fda2258366ec6de455735875bd7a86e30a,422.7837188043331
9d8fbcca019a71a67c870dce2de462a019da9c69,500.3111954679865
3dfe82e880147acb09c7170075a65b923c53b6d0,417.87537398817784
,433.4402397905732
,480.72445533584215
17a85e2166e19b1993126fbff01206beae738a06,438.2960575471845
ca61f22d18a2a12d4b334bc0886508a65fd06cf8,439.7909276007523
9f9fc65511e3191de84d8ee129a1e499bfaeadd0,568.0727411226791
,483.8820308768786
,477.0990250192948
0ebc697a57f14982a84f3eec580484644f6c000a,488.477490202758
bd507a7d96c89d9e0991798a6f9e7e452c5570ad,437.9243179930946
d74bea2e5f86bd313b6bb7907a82b740c6f18e1e,467.11381870177985
446ced3e5fde8d61781304cb4e9e9fe131628a50,421.01167523639174
8e02a8d2104547a599667b38312691bd19b3bb05,468.97881243802595
e490a4b077b1d2750db453b48f6ad43a55cbedcb,470.40410976146944
e4c9df4005db1531039b317e86eaaeac4b06c4fe,445.05131806629026
85873d5f8b0edad63b2d5be9ddabc89dd2ddd1c0,600.5215715928719
281fdf12804aeed37efddf06d2f156149fa25757,398.6539489606132
b0bd0c8160b84d218958b30bfa84d36ae2eecc1d,433.2241593509912
87fdb4510def669e4fa6434518d67d253058d250,598.5273288007751
e1e7281374350c1d8823d83d22a4f29aafada269,489.856146790642
9cb8f42151a04431bca0fe29f4f8b9474ac6173c,497.40508014402195
6769b690480fee480998f11ab1791b1ac6ea398f,440.6663719837375
1e2bdf3db4cfe8a735053ac6fc31928cfe675822,421.59224701346096
,522.7646036630008
,671.3205904107921
ba2f1709027e9bf363be7f6de512132f7d4af757,491.17204724829145
,551.2875406284738
0282178843e3c4cda6f4396d0f77ddf4dd5cf8ca,490.43025482902317
,669.8865366521579
6e91321e228d6d4dd87f9730a6551d72b33931ee,533.7905471805808
1e48758bf7f8af48969afa1e56ffee66f92f41d2,587.6353187875404
78ce05c90219380972197a06065cfb5a684f8b86,448.8872597671598
,660.7532246834423
d1937748cc2c90942de393c34c2255137c803eb2,548.8031352199914
c133dc2945c16fb60ae37db0bc7743959f3da3d8,550.9821604189092
83fa6da48f33782c6dcc3ff3a64a94022221df13,457.37799710964737
d26a47079931199956f0b05bd3dcae4a0273459d,657.9405691223528
,437.0242405799515
d302df44c6e15373315852331ebd3b6dbbb4f2cc,547.4514027670655
7c75c93b5545fdd9e5beb09c956a693548424643,446.35690567712896
85850927c26adce658c878c72674532ff1355a0a,442.5186365300614
d1244777ca02ba8c470c11d07fd4d1f1aeef2841,606.143639676204
ffbae0ca9e948254b873fc862b12fe39957058e3,498.4312438180226
,492.4095670893803
,540.6541414531727
b96064b65630b4832f20c47ce3b7ed5f9be9a052,447.64979035307937
f15ba67882369b617b42295b716c82d8e5af5c70,503.26586684689386
4231b98f39f34149443bd70a4ccef54336a925b1,555.8583386975694
f35249833d1bebb70b5fa6345904cb0e3f222600,437.9028275839056
407d69d21909f9944c6ae17a2a3266993b2a5846,469.2988277127845
,451.61680009029953
e4af0fe1eece28c3316bdb5f7859e0555d816adb,476.5212586558674
01ece8c37e9e349da24020b3a914426b212bf893,651.3928900175042
e2340afbf8f44e672546d21c55a7f16918540ae5,472.52928622128456
b2e5a9e7f53f8f9a8078a5bee7ec6a981a95856a,439.75455142642767
fa6c1cf41ff915d405e1f65f10f564a117baba9d,537.2395063476985
95b67d2b35b0e9d32ffa518017824bb909f823ff,542.2458263137396
,531.8265361928701
038f4ea50e490ef4dc4a8a66d2a938fb5af4cfbb,445.55365961523876
8b7d82c481a6ed4a1c5d0ca8012da250be2f0d6d,591.4481503823604
,426.75786601124935
e764e0c5d6420b20733cd195050ece92813088a8,527.492970041833
5885904584fd96c4b81b1c7dba12d3069f1279e7,423.9738970858112
f3d828523fb53b206d38e0d6c383dcb8386fff06,474.89245455554783
129760f8a10b98f61fc894a2643cae4cfb0bb4e2,485.92756061738436
d93f82953b232e32f09c49980023a6dd5190f82e,432.87079700922095
ebb32cf7d8b122a5dabd41723d31d834147b0944,435.6946365278246
,376.6736796086877
7ede2e4d7b38337e9819adbcd29f493efaf1422f,471.5713724481477
b9e4381ea0e72ecc8e3151c5aa12a1eeb6f71ff3,661.1675557773158
,387.9687107070193
4c655a6be04f11039d8691c84f32a127aa31302b,566.0174543902419
9b11807d3cd299ae7c4673b996efde237367869f,422.7134708646265
,423.2995814057772
e8f1b07f87537cb6dfa1ad1427023dc333615908,412.29756213670305
,500.69671145895245
,460.0854520214954
6b6eee04163a5cd03fd3b7ae6c5dc1aabe77be1b,532.13499411906
ef18490c7eb36b305d531c27369096537d08755f,624.4864089111081
c69a7ad481dacbef32e5b399675ec26c653c0983,553.8354580448994
,429.98457029022796
8da0e8a66b166af3fbcc90b8a3648dc4ce30ca66,398.5802591979114
f97331e59feafd161d011018f9c74fba1fae199f,447.15142581494894
58aa87c8d62f7e274075e201f0321699b63a2449,500.71693291359907
,491.5508018042838
,484.84847542073345
c098d4843d7e2c6f092659d6c7e856561e1bf965,456.215567451922
69b82b274c4e45630e076443ad0f92022d55f561,459.7869128096686
88c09b0e47df70ac2a800ee9356c07c149e47965,459.2152567244454
c0f03ca18e52b127c3c65c66ca3e9ee8338066a9,565.5142348984518
130552305b1d235736ead954f3a39a31a5e26a85,455.2949942733166
,466.30758668947243
,448.36405774469904
38a2d03c567e15017340fc668151031745829f6f,469.2634490838967
6ae74b2f1e84cea7bf8f3cae68aa0233fcf0d064,420.80568142553614
f34367830fcea24bed44531a21723c743aa23388,593.7004189586938
,426.03007914596947
2947711097206170cb5cfcad8b3264e7d46cf84b,560.5847195309109
e62a7ba6f2a93d3ad7f8762b64b4637d687fc2f8,410.68496892532903
4236bab9aa4fda581822d73b2673e18173259236,479.3645348815453
8b74ecf4de459564720217586afd122cdd9a8dc7,542.2560967594766
3159104a8cb51f88391d02e5679c7b8164e3cf3c,385.6304378564652
,504.0927958869986
ea71616417d91e7c2de90e3cc7e429379b8cf720,401.33715741716037
b88b2ecdda851269372c7abd185d062a7e6d2c06,477.2574883307267
,476.860804421362
6a0719a5fb508494cab0f47bdd2f92e2d5d0572b,434.9169521967731
,402.9814330704963
,531.9304555084775
d945f52c48de4820b70d2ff189e79d3533d6ad19,516.9428961451835
8fe2c10948fd33bdc81b52c706b0ff35eb98363e,418.27080081179605
52feee56c52b89353482d8ff79596da74721397d,467.40713321792936
4e18ab8ae4fd83938f5494798f508d5367cac2d2,501.83909414354196
,494.41397823824536
8cd4a434960e502f24fc78dc6dec07b6f334b4b5,546.9607965397589
a39c1a2900822cc809183f0ca9a5a5fb7b3ce78e,401.7980648536752
54ff102165b4e93fac3b1f5da7f71819da23748e,430.9369057635234
d4b5ef6763f16e3d4ed198c2fc6b08e7b7a4b813,581.7277851222162
2d5560d6dbef33600be60952b3aca292c59ea7b0,365.70120733806846
980beb6549cdfb6c50c021ebac3193ab8a767283,483.37209280655674
49ce40d232d573f1b4c2dedaf7d62b51a41f376a,532.5578731644389
976c956801b752be72d06bf859a82f6f8d81f125,565.0188473241631
,460.3451717962583
18f200b076c037a10fa275ac170a70490f5dfbb2,651.0694131131874
,394.19360950157113
,412.7284965852087
cee30066639835f12782e9590849ca897ac1b171,396.88973487941155
18130c488765f063eceb9fedfe87e7cdf2fbdb0d,514.1279065626209
0181d96df3733bc40c221a488d453f150d34d829,563.1351573273037
c9d8c520f64aa59e3b241482268d5071698514b7,521.9787174138376
e4429cb4643af3638695f52912a9594f6bb5254a,407.7880840995442
,569.8722877425348
31b7a6f4a7402a43e668a2c7ced72e1a14bc1d79,417.25214055994763
23aa1ab1064be4febd0b0e54f239176bac13d4a2,416.3459331399298
813c8241c45c9baf7cc1ecae80a0690059c3d99f,499.2404182190671
27ab51f4028992f4d54134a73a8bf348d9d8474a,578.7052708895698
e3243dd90fbcd04e7d365b99f8dc3ff3ea632333,474.46258408762947
4b213cf1f92a34b91d49d99d859efe8a2914694d,455.66717173536244
63393ce3741aba030985130fbdc82348bc5c964a,452.15827252673307
a0844cd384bb27f263b50028a152e1aea6f3041b,492.2803713390156
,499.64534724772045
175d6355ba4120e9f46ef8095cd0a6e3efaef2a0,537.3261557754139
,508.73699363399544
d0acd5258d606e92178448427c5c8b15ab1b4fc8,446.5325693996233
,430.88258226958624
97b06064bbe6f8ef5c82aad4c36edd13027bd276,443.0488083347888
,476.015378915902
,564.142787159625
51e6eb7de613c8b30620286f5c0f462e81001120,448.9792876615978
dbe6f4d0215f8d89d4b090cf67852e6b2d41f557,649.3855048957514
72fb4a27711b359a6195f60a1ecd7e363180e008,502.62813477147336
02b14c28322ce1f776ca1ba0ea56a9964d681fc7,477.1300017746229
39d2bd056fe559e69df7f1ee9598823180c8f7e6,421.5869640366236
149b7dbf924bf41b3096ea7e2479f7e8bf4723dd,623.623033850679
449e100c1d2dc0a74be99f3aea887ac2c80af9cc,619.1736367558176
a619a9d3ca266f111b5d1a0a7404ac00f89453f2,507.6460343902714
4a514b8fa6795dcd5e14ecd1c907d540244f637a,448.0526678704165
1c4cf1dd3a08d83a4d5e05551e6768f0ac277f82,530.4036125679838
13377ed3698676358403b48d0eda8c7ee1d6aecc,442.0852335378025
0cc31c062cd6116dbd107ea8dcd2e65b2bf720bc,611.3866306491832
,536.5559281968361
ec4b170cd9fec2885fdc24b4b54c2dea7433af59,473.69376941081526
,565.7060949167609
ffd73716669770ef69fb5db55c040b4bf9ca8876,432.07126826397575
d4348ecffd6bcf2240a87e2894b44b060871b4a8,572.4523698818793
a0bad05324fa944b2f9f9f423b24dd4c0b8b9267,486.30146759169264
20b0239ad3768ac025647a4114172ab3732b56cb,447.57923889302083
e4fce8a6574ac028ae294e2df0adafbc01cf0d46,400.6663795021084
,573.6932904637026
df2acc0d65eae18026825eea094d5860a7596d0b,482.66707650847906
,444.76882422272587
,561.6950466921979
,480.3607626307493
450cca333151ec503717ae505d19a34e1eb101ba,453.9447260237857
,377.44525273243005
5f3feabb95a247d3256fa6c1937f9a3fa5ca9a00,433.42662447177236
,473.3490349750999
a7ac1df6dd2c56c6de9223a7d79b2e9d2a0a054a,458.07530501852386
77b19663f69d3e984be73a22a31d776e7c04c45c,446.71749780271637
,419.2875971581814
54da87b25a92c3b2315e1a6120398c2712416a14,412.5648152411326
33e5ac627bb4d6ee3a31129aba4cc86b83d8a0a5,502.9473361389938
,397.2898254129102
,570.8833467936419
,582.7979801283266
6583c26f055db28ad39587d7222d4bb841e8ea67,446.11222203243045
db9fdf021693e9620c80ed9a4d414557fd6d19f5,480.92394714420647
bdfbcecd2b9b0fb6e0ae83cfa0fe31aa8d697cae,462.49787416294174
a16fec7d39e6888925c45547f002554482b7cdec,463.7658252965309
dbf3c924c9e7babdc4b0be2ae7ff7fb193a14596,466.36211436811965
422706a8f501b893c3afcf0568ed96d27e48c23e,482.8809552126912
,578.6699765407036
be5ba4c4aa6628688aa6402e8d97c28ddad1681a,508.2394803454298
,433.8576652819312
57b58443cda566f5cf3bd4e500b8623eb9709975,423.01212264738973
1276389d1bedd7bb0349f43ae9f1b45d7e07a900,490.46337007966486
,568.6095714851448
e19c44f83bbd09c6a4225663c603f66d32b8edb6,446.84379513427336
,474.65325041192517
,416.56742354375365
8c000f24fa59f6853dd3934d184bed253ad81c40,540.9981918351682
,617.58581297492
,440.9560680868547
92d26d442aa39811a925e409313c2155c70bd207,434.18145186476835
9b23673b3ccac52dcac8db1ae1e1940c04cf9f3b,445.70969490904633
,587.9920878228588
e0046f52481512ec10030f695dd3d56c14963819,425.0001736887792
